customer_id,recency_days,frequency,monetary,state,customer_segment,R_Score,F_Score,M_Score,rfm_cell,rfm_score,rfm_segment,aov,clv_estimate
CUST_00270,336,4,1179.21,North Carolina,Consumer,1,1,2,112,4,Lost Customers,294.8,1591.93
CUST_00271,265,4,1344.93,Pennsylvania,Corporate,1,1,2,112,4,Lost Customers,336.23,1815.66
CUST_00272,465,2,62.03,North Carolina,Corporate,1,1,1,111,3,Lost Customers,31.02,83.74
CUST_00273,387,3,504.05,Washington,Corporate,1,1,1,111,3,Lost Customers,168.02,680.47
CUST_00274,483,4,1007.22,Pennsylvania,Small Business,1,1,1,111,3,Lost Customers,251.8,1359.75
CUST_00275,130,5,457.31,Ohio,Consumer,2,2,1,221,5,Customers Needing Attention,91.46,617.37
CUST_00276,31,14,6844.75,New York,Consumer,4,5,5,455,14,Champions,488.91,9240.41
CUST_00277,112,9,3506.7,Washington,Corporate,2,5,5,255,12,At Risk,389.63,4734.04
CUST_00278,58,10,4520.33,Ohio,Consumer,3,5,5,355,13,Loyal Customers,452.03,6102.45
CUST_00279,70,7,1945.73,Florida,Corporate,3,3,3,333,9,Loyal Customers,277.96,2626.74
CUST_00280,13,10,5933.5,Colorado,Corporate,5,5,5,555,15,Champions,593.35,8010.22
CUST_00281,58,9,1601.77,New York,Corporate,3,5,2,352,10,Loyal Customers,177.97,2162.39
CUST_00282,12,8,2765.19,Washington,Consumer,5,4,4,544,13,Champions,345.65,3733.01
CUST_00283,188,4,477.71,New York,Consumer,2,1,1,211,4,Customers Needing Attention,119.43,644.91
CUST_00284,173,13,3976.55,Massachusetts,Consumer,2,5,5,255,12,At Risk,305.89,5368.34
CUST_00285,37,8,1421.04,California,Consumer,4,4,2,442,10,Champions,177.63,1918.4
CUST_00286,24,3,339.06,North Carolina,Consumer,4,1,1,411,6,Potential Loyalists,113.02,457.73
CUST_00287,47,8,2696.23,North Carolina,Consumer,3,4,4,344,11,Loyal Customers,337.03,3639.91
CUST_00288,142,5,2803.7200000000003,Illinois,Consumer,2,2,4,224,8,Customers Needing Attention,560.74,3785.02
CUST_00289,160,4,2143.18,Florida,Consumer,2,1,3,213,6,Customers Needing Attention,535.79,2893.29
CUST_00290,32,7,2092.5,North Carolina,Consumer,4,3,3,433,10,Loyal Customers,298.93,2824.88
CUST_00291,56,6,854.25,Florida,Consumer,3,3,1,331,7,Loyal Customers,142.38,1153.24
CUST_00292,405,1,1051.8899999999999,Illinois,Consumer,1,1,2,112,4,Lost Customers,1051.89,1420.05
CUST_00293,208,9,3084.48,Florida,Corporate,2,5,4,254,11,At Risk,342.72,4164.05
CUST_00294,88,7,2486.23,Pennsylvania,Consumer,3,3,4,334,10,Loyal Customers,355.18,3356.41
CUST_00295,166,7,1298.64,Texas,Consumer,2,3,2,232,7,At Risk,185.52,1753.16
CUST_00296,93,3,731.37,Texas,Consumer,2,1,1,211,4,Customers Needing Attention,243.79,987.35
CUST_00297,3,10,3305.5800000000004,New York,Corporate,5,5,5,555,15,Champions,330.56,4462.53
CUST_00298,2,9,4574.7300000000005,New York,Consumer,5,5,5,555,15,Champions,508.3,6175.89
CUST_00299,20,8,3558.29,Illinois,Consumer,4,4,5,445,13,Champions,444.79,4803.69
CUST_00300,409,3,1778.3700000000001,Texas,Consumer,1,1,3,113,5,Lost Customers,592.79,2400.8
CUST_00301,54,5,1063.8899999999999,Pennsylvania,Consumer,3,2,2,322,7,Promising,212.78,1436.25
CUST_00302,142,5,2060.08,Texas,Consumer,2,2,3,223,7,Customers Needing Attention,412.02,2781.11
CUST_00303,28,4,1402.79,North Carolina,Consumer,4,1,2,412,7,Potential Loyalists,350.7,1893.77
CUST_00304,54,5,1852.0100000000002,Colorado,Consumer,3,2,3,323,8,Promising,370.4,2500.21
CUST_00305,8,10,4375.6,Washington,Corporate,5,5,5,555,15,Champions,437.56,5907.06
CUST_00306,20,8,2069.84,Pennsylvania,Small Business,4,4,3,443,11,Champions,258.73,2794.28
CUST_00307,31,6,1552.5,Ohio,Consumer,4,3,2,432,9,Loyal Customers,258.75,2095.88
CUST_00308,43,6,1917.79,Florida,Consumer,4,3,3,433,10,Loyal Customers,319.63,2589.02
CUST_00309,46,6,1511.69,Illinois,Corporate,3,3,2,332,8,Loyal Customers,251.95,2040.78
CUST_00310,51,8,2393.55,Florida,Consumer,3,4,4,344,11,Loyal Customers,299.19,3231.29
CUST_00311,420,3,1798.1799999999998,Ohio,Consumer,1,1,3,113,5,Lost Customers,599.39,2427.54
CUST_00312,279,8,2754.98,New York,Consumer,1,4,4,144,9,Can't Lose Them,344.37,3719.22
CUST_00313,55,7,1731.21,California,Consumer,3,3,3,333,9,Loyal Customers,247.32,2337.13
CUST_00314,18,4,544.13,Pennsylvania,Small Business,5,1,1,511,7,Potential Loyalists,136.03,734.58
CUST_00315,27,5,2022.97,Florida,Corporate,4,2,3,423,9,Potential Loyalists,404.59,2731.01
CUST_00316,142,6,2043.47,New York,Consumer,2,3,3,233,8,At Risk,340.58,2758.68
CUST_00317,176,6,932.71,Texas,Consumer,2,3,1,231,6,At Risk,155.45,1259.16
CUST_00318,15,6,2829.34,Texas,Consumer,5,3,4,534,12,Loyal Customers,471.56,3819.61
CUST_00319,44,3,323.79999999999995,Illinois,Consumer,3,1,1,311,5,Promising,107.93,437.13
CUST_00320,96,3,1205.72,California,Consumer,2,1,2,212,5,Customers Needing Attention,401.91,1627.72
CUST_00321,147,6,2895.9900000000002,Pennsylvania,Consumer,2,3,4,234,9,At Risk,482.66,3909.59
CUST_00322,4,8,5093.43,Illinois,Corporate,5,4,5,545,14,Champions,636.68,6876.13
CUST_00323,49,5,1282.96,Texas,Consumer,3,2,2,322,7,Promising,256.59,1732.0
CUST_00324,240,8,3771.95,Georgia,Consumer,1,4,5,145,10,Can't Lose Them,471.49,5092.13
CUST_00325,110,5,2439.2200000000003,Pennsylvania,Small Business,2,2,4,224,8,Customers Needing Attention,487.84,3292.95
CUST_00326,106,11,3776.59,California,Corporate,2,5,5,255,12,At Risk,343.33,5098.4
CUST_00327,130,7,2436.12,New York,Consumer,2,3,4,234,9,At Risk,348.02,3288.76
CUST_00328,44,9,2262.29,Ohio,Consumer,3,5,4,354,12,Loyal Customers,251.37,3054.09
CUST_00329,6,4,556.37,North Carolina,Consumer,5,1,1,511,7,Potential Loyalists,139.09,751.1
CUST_00330,426,7,2280.3500000000004,New York,Consumer,1,3,4,134,8,Hibernating,325.76,3078.47
CUST_00331,10,12,4400.26,Florida,Consumer,5,5,5,555,15,Champions,366.69,5940.35
CUST_00332,289,4,1632.21,Florida,Corporate,1,1,3,113,5,Lost Customers,408.05,2203.48
CUST_00333,16,3,626.76,Massachusetts,Consumer,5,1,1,511,7,Potential Loyalists,208.92,846.13
CUST_00334,1,10,2115.85,California,Consumer,5,5,3,553,13,Champions,211.58,2856.4
CUST_00335,35,2,1232.41,New York,Consumer,4,1,2,412,7,Potential Loyalists,616.21,1663.75
CUST_00336,23,3,773.83,California,Consumer,4,1,1,411,6,Potential Loyalists,257.94,1044.67
CUST_00337,8,8,3363.9199999999996,Colorado,Corporate,5,4,5,545,14,Champions,420.49,4541.29
CUST_00338,61,12,2819.34,California,Corporate,3,5,4,354,12,Loyal Customers,234.95,3806.11
CUST_00339,253,7,1756.8700000000001,California,Consumer,1,3,3,133,7,Hibernating,250.98,2371.77
CUST_00340,211,5,3123.9700000000003,Florida,Consumer,2,2,5,225,9,Customers Needing Attention,624.79,4217.36
CUST_00341,21,7,3254.52,Florida,Consumer,4,3,5,435,12,Loyal Customers,464.93,4393.6
CUST_00342,55,8,1115.77,Washington,Consumer,3,4,2,342,9,Loyal Customers,139.47,1506.29
CUST_00343,51,6,2760.37,New York,Consumer,3,3,4,334,10,Loyal Customers,460.06,3726.5
CUST_00344,82,9,3822.49,Washington,Consumer,3,5,5,355,13,Loyal Customers,424.72,5160.36
CUST_00345,413,5,807.45,Ohio,Consumer,1,2,1,121,4,Hibernating,161.49,1090.06
CUST_00346,3,6,2889.89,California,Consumer,5,3,4,534,12,Loyal Customers,481.65,3901.35
CUST_00347,210,4,1100.4,Washington,Consumer,2,1,2,212,5,Customers Needing Attention,275.1,1485.54
CUST_00348,45,9,2655.04,California,Consumer,3,5,4,354,12,Loyal Customers,295.0,3584.3
CUST_00349,162,8,4225.38,Ohio,Consumer,2,4,5,245,11,At Risk,528.17,5704.26
CUST_00350,262,5,473.71,North Carolina,Consumer,1,2,1,121,4,Hibernating,94.74,639.51
CUST_00351,52,6,2299.09,Pennsylvania,Consumer,3,3,4,334,10,Loyal Customers,383.18,3103.77
CUST_00352,259,8,3130.3,California,Corporate,1,4,5,145,10,Can't Lose Them,391.29,4225.91
CUST_00353,162,4,469.26,Georgia,Consumer,2,1,1,211,4,Customers Needing Attention,117.32,633.5
CUST_00354,67,6,1637.1299999999999,Ohio,Consumer,3,3,3,333,9,Loyal Customers,272.85,2210.13
CUST_00355,106,6,1715.02,Massachusetts,Consumer,2,3,3,233,8,At Risk,285.84,2315.28
CUST_00356,43,5,1247.0,California,Consumer,4,2,2,422,8,Potential Loyalists,249.4,1683.45
CUST_00357,34,7,3817.35,California,Consumer,4,3,5,435,12,Loyal Customers,545.34,5153.42
CUST_00358,7,4,892.5799999999999,Pennsylvania,Consumer,5,1,1,511,7,Potential Loyalists,223.14,1204.98
CUST_00359,6,13,3340.95,Texas,Small Business,5,5,5,555,15,Champions,257.0,4510.28
CUST_00360,193,7,2448.24,Massachusetts,Consumer,2,3,4,234,9,At Risk,349.75,3305.12
CUST_00361,2,6,2322.82,California,Consumer,5,3,4,534,12,Loyal Customers,387.14,3135.81
CUST_00362,63,10,3220.13,Washington,Consumer,3,5,5,355,13,Loyal Customers,322.01,4347.18
CUST_00363,16,8,2358.2,Massachusetts,Consumer,5,4,4,544,13,Champions,294.77,3183.57
CUST_00364,63,4,1501.75,California,Consumer,3,1,2,312,6,Promising,375.44,2027.36
CUST_00365,28,7,2829.51,Ohio,Small Business,4,3,4,434,11,Loyal Customers,404.22,3819.84
CUST_00366,38,6,2202.72,Texas,Consumer,4,3,3,433,10,Loyal Customers,367.12,2973.67
CUST_00367,2,5,1559.72,New York,Small Business,5,2,2,522,9,Potential Loyalists,311.94,2105.62
CUST_00368,173,8,1611.2800000000002,California,Small Business,2,4,2,242,8,At Risk,201.41,2175.23
CUST_00369,5,4,600.55,California,Consumer,5,1,1,511,7,Potential Loyalists,150.14,810.74
CUST_00370,21,7,1909.26,New York,Consumer,4,3,3,433,10,Loyal Customers,272.75,2577.5
CUST_00371,32,6,3077.9700000000003,California,Consumer,4,3,4,434,11,Loyal Customers,513.0,4155.26
CUST_00372,508,4,1641.2,Colorado,Consumer,1,1,3,113,5,Lost Customers,410.3,2215.62
CUST_00373,135,2,110.58,California,Consumer,2,1,1,211,4,Customers Needing Attention,55.29,149.28
CUST_00374,20,5,2709.4199999999996,Texas,Consumer,4,2,4,424,10,Potential Loyalists,541.88,3657.72
CUST_00375,4,6,3512.69,Illinois,Consumer,5,3,5,535,13,Loyal Customers,585.45,4742.13
CUST_00376,311,7,1252.07,North Carolina,Consumer,1,3,2,132,6,Hibernating,178.87,1690.29
CUST_00377,228,5,1775.25,Florida,Corporate,1,2,3,123,6,Hibernating,355.05,2396.59
CUST_00378,139,7,871.73,Texas,Consumer,2,3,1,231,6,At Risk,124.53,1176.84
CUST_00379,304,3,2224.62,Pennsylvania,Corporate,1,1,4,114,6,Lost Customers,741.54,3003.24
CUST_00380,41,7,2954.9700000000003,North Carolina,Consumer,4,3,4,434,11,Loyal Customers,422.14,3989.21
CUST_00381,11,7,2389.82,New York,Consumer,5,3,4,534,12,Loyal Customers,341.4,3226.26
CUST_00382,20,8,3652.1800000000003,Ohio,Consumer,4,4,5,445,13,Champions,456.52,4930.44
CUST_00383,176,9,3772.44,Florida,Consumer,2,5,5,255,12,At Risk,419.16,5092.79
CUST_00384,216,3,687.0899999999999,California,Corporate,1,1,1,111,3,Lost Customers,229.03,927.57
CUST_00385,62,8,1670.08,Ohio,Corporate,3,4,3,343,10,Loyal Customers,208.76,2254.61
CUST_00386,32,6,2062.72,Texas,Corporate,4,3,3,433,10,Loyal Customers,343.79,2784.67
CUST_00387,88,4,1348.29,California,Consumer,3,1,2,312,6,Promising,337.07,1820.19
CUST_00388,25,4,2128.76,Ohio,Consumer,4,1,3,413,8,Potential Loyalists,532.19,2873.83
CUST_00389,3,7,3070.41,Massachusetts,Corporate,5,3,4,534,12,Loyal Customers,438.63,4145.05
CUST_00390,7,4,1716.85,California,Corporate,5,1,3,513,9,Potential Loyalists,429.21,2317.75
CUST_00391,49,4,1262.8300000000002,Ohio,Small Business,3,1,2,312,6,Promising,315.71,1704.82
CUST_00392,44,8,2513.2400000000002,Illinois,Consumer,3,4,4,344,11,Loyal Customers,314.16,3392.87
CUST_00393,135,5,1505.56,Texas,Consumer,2,2,2,222,6,Customers Needing Attention,301.11,2032.51
CUST_00394,36,8,1932.96,Texas,Corporate,4,4,3,443,11,Champions,241.62,2609.5
CUST_00395,25,5,2246.12,Illinois,Consumer,4,2,4,424,10,Potential Loyalists,449.22,3032.26
CUST_00396,135,4,1277.3600000000001,Ohio,Small Business,2,1,2,212,5,Customers Needing Attention,319.34,1724.44
CUST_00397,45,4,1731.3600000000001,Florida,Corporate,3,1,3,313,7,Promising,432.84,2337.34
CUST_00398,248,3,330.87,Colorado,Consumer,1,1,1,111,3,Lost Customers,110.29,446.67
CUST_00399,5,7,1496.3899999999999,Texas,Corporate,5,3,2,532,10,Loyal Customers,213.77,2020.13
CUST_00400,408,3,1070.87,California,Corporate,1,1,2,112,4,Lost Customers,356.96,1445.67
CUST_00401,57,6,1289.87,California,Consumer,3,3,2,332,8,Loyal Customers,214.98,1741.32
CUST_00402,154,2,211.41,Georgia,Small Business,2,1,1,211,4,Customers Needing Attention,105.7,285.4
CUST_00403,19,7,3000.65,Illinois,Consumer,5,3,4,534,12,Loyal Customers,428.66,4050.88
CUST_00404,158,8,2022.44,Texas,Corporate,2,4,3,243,9,At Risk,252.8,2730.29
CUST_00405,49,5,1348.6299999999999,Florida,Consumer,3,2,2,322,7,Promising,269.73,1820.65
CUST_00406,43,5,960.5,Texas,Corporate,4,2,1,421,7,Potential Loyalists,192.1,1296.68
CUST_00407,24,8,2730.33,Ohio,Consumer,4,4,4,444,12,Champions,341.29,3685.95
CUST_00408,34,5,2044.48,California,Consumer,4,2,3,423,9,Potential Loyalists,408.9,2760.05
CUST_00409,151,10,4011.44,California,Small Business,2,5,5,255,12,At Risk,401.14,5415.44
CUST_00410,48,5,1143.74,Texas,Consumer,3,2,2,322,7,Promising,228.75,1544.05
CUST_00411,13,6,1464.67,Texas,Consumer,5,3,2,532,10,Loyal Customers,244.11,1977.3
CUST_00412,46,10,3218.63,California,Small Business,3,5,5,355,13,Loyal Customers,321.86,4345.15
CUST_00413,2,4,1370.92,Pennsylvania,Small Business,5,1,2,512,8,Potential Loyalists,342.73,1850.74
CUST_00414,35,6,1108.38,Ohio,Consumer,4,3,2,432,9,Loyal Customers,184.73,1496.31
CUST_00415,299,3,385.9,North Carolina,Consumer,1,1,1,111,3,Lost Customers,128.63,520.96
CUST_00416,357,3,268.66,California,Consumer,1,1,1,111,3,Lost Customers,89.55,362.69
CUST_00417,38,5,928.57,New York,Consumer,4,2,1,421,7,Potential Loyalists,185.71,1253.57
CUST_00418,16,6,2120.86,Texas,Consumer,5,3,3,533,11,Loyal Customers,353.48,2863.16
CUST_00419,260,8,1651.01,Florida,Consumer,1,4,3,143,8,Can't Lose Them,206.38,2228.86
CUST_00420,713,3,2594.34,California,Corporate,1,1,4,114,6,Lost Customers,864.78,3502.36
CUST_00421,31,11,5407.0599999999995,Texas,Corporate,4,5,5,455,14,Champions,491.55,7299.53
CUST_00422,12,10,3987.2200000000003,California,Corporate,5,5,5,555,15,Champions,398.72,5382.75
CUST_00423,39,4,1369.8,Massachusetts,Consumer,4,1,2,412,7,Potential Loyalists,342.45,1849.23
CUST_00424,27,9,1202.71,Pennsylvania,Consumer,4,5,2,452,11,Champions,133.63,1623.66
CUST_00425,27,8,1855.67,California,Consumer,4,4,3,443,11,Champions,231.96,2505.15
CUST_00426,357,6,1377.56,New York,Consumer,1,3,2,132,6,Hibernating,229.59,1859.71
CUST_00427,9,4,1068.33,Texas,Consumer,5,1,2,512,8,Potential Loyalists,267.08,1442.25
CUST_00428,29,8,2876.02,Florida,Corporate,4,4,4,444,12,Champions,359.5,3882.63
CUST_00429,425,4,2292.68,Ohio,Consumer,1,1,4,114,6,Lost Customers,573.17,3095.12
CUST_00430,116,4,2056.22,Illinois,Consumer,2,1,3,213,6,Customers Needing Attention,514.05,2775.9
CUST_00431,36,7,1194.47,New York,Consumer,4,3,2,432,9,Loyal Customers,170.64,1612.53
CUST_00432,95,9,2687.1,Florida,Corporate,2,5,4,254,11,At Risk,298.57,3627.58
CUST_00433,203,5,1519.22,Massachusetts,Consumer,2,2,2,222,6,Customers Needing Attention,303.84,2050.95
CUST_00434,9,6,2959.11,Massachusetts,Consumer,5,3,4,534,12,Loyal Customers,493.18,3994.8
CUST_00435,87,5,2671.61,Washington,Consumer,3,2,4,324,9,Promising,534.32,3606.67
CUST_00436,2,7,3726.62,Texas,Corporate,5,3,5,535,13,Loyal Customers,532.37,5030.94
CUST_00437,70,6,2009.22,Massachusetts,Consumer,3,3,3,333,9,Loyal Customers,334.87,2712.45
CUST_00438,53,5,844.98,Colorado,Corporate,3,2,1,321,6,Promising,169.0,1140.72
CUST_00439,189,4,1087.66,Ohio,Corporate,2,1,2,212,5,Customers Needing Attention,271.92,1468.34
CUST_00440,403,5,2947.46,Massachusetts,Consumer,1,2,4,124,7,Hibernating,589.49,3979.07
CUST_00441,46,7,1437.58,Texas,Consumer,3,3,2,332,8,Loyal Customers,205.37,1940.73
CUST_00442,52,9,6290.780000000001,Florida,Small Business,3,5,5,355,13,Loyal Customers,698.98,8492.55
CUST_00443,96,11,4816.76,Massachusetts,Consumer,2,5,5,255,12,At Risk,437.89,6502.63
CUST_00444,18,7,1436.75,California,Consumer,5,3,2,532,10,Loyal Customers,205.25,1939.61
CUST_00445,37,7,3140.03,Washington,Corporate,4,3,5,435,12,Loyal Customers,448.58,4239.04
CUST_00446,9,8,2444.2,California,Small Business,5,4,4,544,13,Champions,305.52,3299.67
CUST_00447,137,8,1215.28,Ohio,Small Business,2,4,2,242,8,At Risk,151.91,1640.63
CUST_00448,40,7,2456.3,New York,Corporate,4,3,4,434,11,Loyal Customers,350.9,3316.01
CUST_00449,4,8,2443.64,Ohio,Consumer,5,4,4,544,13,Champions,305.46,3298.91
CUST_00450,58,3,1396.32,Illinois,Consumer,3,1,2,312,6,Promising,465.44,1885.03
CUST_00451,697,3,885.6800000000001,Georgia,Corporate,1,1,1,111,3,Lost Customers,295.23,1195.67
CUST_00452,18,5,1904.6699999999998,Texas,Consumer,5,2,3,523,10,Potential Loyalists,380.93,2571.3
CUST_00453,7,6,2409.36,Massachusetts,Consumer,5,3,4,534,12,Loyal Customers,401.56,3252.64
CUST_00454,117,10,3649.94,Florida,Small Business,2,5,5,255,12,At Risk,364.99,4927.42
CUST_00455,110,5,1781.93,California,Consumer,2,2,3,223,7,Customers Needing Attention,356.39,2405.61
CUST_00456,407,6,3315.22,Georgia,Consumer,1,3,5,135,9,Hibernating,552.54,4475.55
CUST_00457,91,4,1844.7800000000002,Washington,Consumer,3,1,3,313,7,Promising,461.2,2490.45
CUST_00458,10,4,1134.3200000000002,Texas,Consumer,5,1,2,512,8,Potential Loyalists,283.58,1531.33
CUST_00459,331,8,4517.66,Florida,Consumer,1,4,5,145,10,Can't Lose Them,564.71,6098.84
CUST_00460,586,2,1006.8199999999999,Massachusetts,Consumer,1,1,1,111,3,Lost Customers,503.41,1359.21
CUST_00461,3,7,1926.73,Georgia,Consumer,5,3,3,533,11,Loyal Customers,275.25,2601.09
CUST_00462,2,7,900.73,Florida,Consumer,5,3,1,531,9,Loyal Customers,128.68,1215.99
CUST_00463,120,3,1717.7,Pennsylvania,Corporate,2,1,3,213,6,Customers Needing Attention,572.57,2318.9
CUST_00464,9,7,2860.87,Illinois,Consumer,5,3,4,534,12,Loyal Customers,408.7,3862.17
CUST_00465,37,10,3267.79,Texas,Small Business,4,5,5,455,14,Champions,326.78,4411.52
CUST_00466,12,9,3005.26,Massachusetts,Consumer,5,5,4,554,14,Champions,333.92,4057.1
CUST_00467,47,6,4306.37,Texas,Consumer,3,3,5,335,11,Loyal Customers,717.73,5813.6
CUST_00468,2,4,647.44,Ohio,Corporate,5,1,1,511,7,Potential Loyalists,161.86,874.04
CUST_00469,59,7,1788.0,Colorado,Consumer,3,3,3,333,9,Loyal Customers,255.43,2413.8
CUST_00470,206,9,3225.7200000000003,Pennsylvania,Small Business,2,5,5,255,12,At Risk,358.41,4354.72
CUST_00471,18,8,2304.3,Florida,Consumer,5,4,4,544,13,Champions,288.04,3110.8
CUST_00472,112,6,3419.9700000000003,Massachusetts,Small Business,2,3,5,235,10,At Risk,570.0,4616.96
CUST_00473,1,7,1344.47,Pennsylvania,Consumer,5,3,2,532,10,Loyal Customers,192.07,1815.03
CUST_00474,29,6,1180.36,North Carolina,Corporate,4,3,2,432,9,Loyal Customers,196.73,1593.49
CUST_00475,2,6,3225.42,California,Consumer,5,3,5,535,13,Loyal Customers,537.57,4354.32
CUST_00476,91,6,2078.94,California,Small Business,3,3,3,333,9,Loyal Customers,346.49,2806.57
CUST_00477,19,3,601.0,Texas,Consumer,5,1,1,511,7,Potential Loyalists,200.33,811.35
CUST_00478,57,6,2525.61,Massachusetts,Consumer,3,3,4,334,10,Loyal Customers,420.94,3409.57
CUST_00479,98,4,604.8199999999999,California,Small Business,2,1,1,211,4,Customers Needing Attention,151.2,816.51
CUST_00480,58,6,1738.54,North Carolina,Consumer,3,3,3,333,9,Loyal Customers,289.76,2347.03
CUST_00481,330,2,239.16000000000003,Texas,Consumer,1,1,1,111,3,Lost Customers,119.58,322.87
CUST_00482,37,10,4063.84,Colorado,Consumer,4,5,5,455,14,Champions,406.38,5486.18
CUST_00483,54,8,1849.68,New York,Consumer,3,4,3,343,10,Loyal Customers,231.21,2497.07
CUST_00484,7,4,1125.0900000000001,New York,Consumer,5,1,2,512,8,Potential Loyalists,281.27,1518.87
CUST_00485,46,6,2210.49,New York,Consumer,3,3,3,333,9,Loyal Customers,368.42,2984.16
CUST_00486,55,8,3150.22,Illinois,Small Business,3,4,5,345,12,Loyal Customers,393.78,4252.8
CUST_00487,23,7,2919.3900000000003,Pennsylvania,Consumer,4,3,4,434,11,Loyal Customers,417.06,3941.18
CUST_00488,382,1,297.21,Colorado,Consumer,1,1,1,111,3,Lost Customers,297.21,401.23
CUST_00489,20,10,2617.55,California,Small Business,4,5,4,454,13,Champions,261.76,3533.69
CUST_00490,24,4,391.12,California,Corporate,4,1,1,411,6,Potential Loyalists,97.78,528.01
CUST_00491,140,2,370.09,Texas,Consumer,2,1,1,211,4,Customers Needing Attention,185.04,499.62
CUST_00492,34,4,1733.3200000000002,Texas,Consumer,4,1,3,413,8,Potential Loyalists,433.33,2339.98
CUST_00493,49,7,3828.5699999999997,Colorado,Consumer,3,3,5,335,11,Loyal Customers,546.94,5168.57
CUST_00494,53,9,3079.1400000000003,Texas,Consumer,3,5,4,354,12,Loyal Customers,342.13,4156.84
CUST_00495,92,8,1561.46,California,Consumer,3,4,2,342,9,Loyal Customers,195.18,2107.97
CUST_00496,238,9,3304.1800000000003,Georgia,Consumer,1,5,5,155,11,Can't Lose Them,367.13,4460.64
CUST_00497,12,5,2174.59,Texas,Consumer,5,2,3,523,10,Potential Loyalists,434.92,2935.7
CUST_00498,34,6,1621.06,New York,Consumer,4,3,3,433,10,Loyal Customers,270.18,2188.43
CUST_00499,180,7,2215.67,Illinois,Small Business,2,3,3,233,8,At Risk,316.52,2991.15
CUST_00500,294,4,1258.11,Florida,Small Business,1,1,2,112,4,Lost Customers,314.53,1698.45
CUST_00501,80,6,2397.09,Illinois,Consumer,3,3,4,334,10,Loyal Customers,399.52,3236.07
CUST_00502,42,6,3396.54,Massachusetts,Consumer,4,3,5,435,12,Loyal Customers,566.09,4585.33
CUST_00503,67,6,1763.42,Washington,Consumer,3,3,3,333,9,Loyal Customers,293.9,2380.62
CUST_00504,155,7,1967.27,Florida,Corporate,2,3,3,233,8,At Risk,281.04,2655.81
CUST_00505,22,7,921.6,New York,Consumer,4,3,1,431,8,Loyal Customers,131.66,1244.16
CUST_00506,125,4,1511.27,Florida,Consumer,2,1,2,212,5,Customers Needing Attention,377.82,2040.21
CUST_00507,571,1,382.47,New York,Small Business,1,1,1,111,3,Lost Customers,382.47,516.33
CUST_00508,128,3,1176.17,New York,Corporate,2,1,2,212,5,Customers Needing Attention,392.06,1587.83
CUST_00509,73,7,3422.71,Texas,Small Business,3,3,5,335,11,Loyal Customers,488.96,4620.66
CUST_00510,61,4,894.5799999999999,Ohio,Corporate,3,1,1,311,5,Promising,223.64,1207.68
CUST_00511,37,4,1107.7,New York,Consumer,4,1,2,412,7,Potential Loyalists,276.92,1495.4
CUST_00512,17,8,1525.08,California,Consumer,5,4,2,542,11,Champions,190.64,2058.86
